Report generated on: 03-02-2022 13:07:19
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.4702-33-MRT-THP.A","        Mauritania","1540.64","1588.52","1636.4","1684.28","1732.16","1780.03","1830.9","1881.76","1932.62","1983.48","2034.35","2090.2","2146.06","2201.92","2257.77","2313.63","2376.95","2440.26","2503.58","2566.9","2630.22","2709.01","2787.81","2866.61","2945.4","3024.2","3118.2","3212.2","3306.2","3400.2","3494.2","3604.62","3715.04","3825.46","3935.88","4046.3","4166.98","4287.65","4408.32","4528.99","4649.66"
"INTL.4702-33-MUS-THP.A","        Mauritius","966.0391","978.071","988.8893","998.6195","1007.5","1015.765","1023.277","1030.173","1037.252","1045.588","1055.868","1068.432","1082.948","1098.605","1114.145","1128.675","1141.95","1154.143","1165.29","1175.573","1185.145","1193.91","1201.805","1208.993","1215.667","1222.008","1228.09","1233.89","1239.262","1243.998","1247.953","1251.073","1253.49","1255.458","1257.35","1259.458","1261.87","1264.495","1266.92","1269.345","1271.765"
"INTL.4702-33-MEX-THP.A","        Mexico","67967.05","69612.38","71264.75","72916.28","74558.77","76185.45","77796.66","79397.05","80987.2","82567.58","84139.4","85705.88","87265.93","88813.72","90343.43","91848.92","93326.07","94779.3","96217.03","97648.28","99077.14","100487.5","101878.2","103276.5","104707.5","106199.8","107767.5","109391.8","111040.5","112682.2","114291.8","115875.8","117451.5","119010.5","120543.5","122042.5","123510.2","124950.2","126362.2","127745.8","129099.8"
"INTL.4702-33-FSM-THP.A","        Micronesia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-MDA-THP.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","4356.9","4345.6","4350.5","4345.7","4331.9","4317.5","3655.6","3649.9","3644.1","3635.1","3627.8","3618.3","3607.4","3600.4","3589.9","3581.1","3572.7","3567.5","3563.7","3560.4","3559.5","3559.5","3557.6","3555.2","3553.1","3550.9","3547.5","3542.7","3534.56"
"INTL.4702-33-MNG-THP.A","        Mongolia","1689.62","1733.47","1777.73","1823.21","1871.09","1921.89","1976.31","2033.35","2089.71","2141","2184.14","2217.92","2243.5","2263.2","2280.48","2298.02","2316.57","2335.74","2355.67","2376.23","2397.42","2419.59","2443.26","2468.76","2496.39","2526.43","2558.85","2593.82","2631.9","2673.79","2719.9","2770.36","2824.7","2881.78","2940.11","2998.43","3056.36","3113.79","3168.62","3223.46","3278.29"
"INTL.4702-33-MNE-THP.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","617.863","619.554","621.312","622.933","624.279","625.271","625.931","626.342","626.65","626.957","627.271","627.563","627.729","627.896","628.062"
"INTL.4702-33-MSR-THP.A","        Montserrat","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-MAR-THP.A","        Morocco","19990","20479.7","20984","21495.1","22002.6","22499.1","22980.3","23447.3","23903.6","24355.6","24807.5","25260.4","25711.4","26155.2","26584.5","26994.3","27383.5","27754.6","28110.4","28455.5","28793.7","29126.3","29454.8","29782.9","30115.2","30455.6","30804.7","31163.7","31536.8","31929.1","32343.4","32781.9","33241.9","33715.7","34192.4","34663.6","35126.3","35581.3","36024.4","36467.5","36910.6"
"INTL.4702-33-MOZ-THP.A","        Mozambique","11630.2","11913.1","12189.83","12439.75","12636.12","12764.38","12808.58","12786.35","12758","12805.98","12987.3","13328.02","13806","14370.95","14948.08","15483.28","15960.45","16397.18","16813.95","17244.17","17711.92","18221.88","18764.15","19331.07","19910.55","20493.9","21080.12","21673.32","22276.57","22894.7","23531.57","24187.5","24862.68","25560.75","26286.2","27042.02","27829.93","28649","29517.8","30386.6","31255.47"
"INTL.4702-33-NAM-THP.A","        Namibia","--","--","--","--","--","--","--","--","--","--","1432.9","1476.4","1516.95","1555.1","1591.83","1627.87","1663.38","1698.03","1731.64","1763.86","1794.58","1823.67","1851.52","1879.11","1907.74","1938.32","1971.32","2006.52","2043.38","2081.04","2118.88","2156.7","2194.78","2233.51","2273.43","2314.9","2358.04","2402.62","2448.72","2494.82","2540.92"
"INTL.4702-33-NRU-THP.A","        Nauru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-NPL-THP.A","        Nepal","15016.4","15367.2","15729.4","16100.6","16477.5","16858.3","17239.7","17623.7","18020.8","18445","18905.5","19405.5","19938.3","20490","21040.9","21576.1","22090.3","22584.8","23057.9","23510","23941.1","24347.1","24725.6","25080.9","25419.3","25744.5","26066.7","26382.6","26666.6","26883.5","27013.2","27041.2","26989.2","26916.8","26906","27015","27263.4","27632.7","28134.1","28635.4","29136.8"
"INTL.4702-33-NLD-THP.A","        Netherlands","14164.5","14256.85","14319.4","14373.95","14431.6","14501.05","14582.97","14677.53","14771.38","14859.82","14966.25","15084.65","15197.95","15303.17","15393.15","15467.75","15539.65","15621.55","15720.45","15825.08","15940.9","16060.95","16159.85","16233.47","16287.72","16323.45","16349.08","16387.62","16455.65","16541.55","16625.5","16702.38","16761.15","16810.65","16873.95","16949.7","17043.1","17143.75","17244.25","17360.55","17458.48"
"INTL.4702-33-NLDA-THP.A","        Netherlands Antilles","147.997","148.205","148.808","149.587","150.185","150.375","150.065","149.328","148.353","147.415","146.679","146.243","146.018","145.766","145.132","143.88","141.97","139.534","136.868","134.302","132.147","130.405","129.082","128.422","128.713","130.136","132.812","136.579","141.004","145.364","149.188","152.309","154.812","156.79","158.432","159.85","161.055","161.986","162.691","163.395","164.1"
"INTL.4702-33-NCL-THP.A","        New Caledonia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-NZL-THP.A","        New Zealand","3152.975","3173.38","3198.605","3226.058","3252.702","3276.71","3297.978","3318.718","3342.772","3371.423","3444.225","3515.325","3517.317","3557.84","3603.145","3655.192","3712.318","3765.167","3804.173","3830.005","3850.842","3876.323","3924.355","3998.65","4067.165","4119.125","4166.592","4211.695","4248.375","4288.242","4335.42","4374.72","4401.413","4431.982","4489.612","4577.105","4677.248","4778.79","4869.603","4956.083","5047.205"
"INTL.4702-33-NIC-THP.A","        Nicaragua","3265.52","3360.14","3455.13","3549.71","3642.98","3734.34","3823.13","3909.67","3995.53","4082.96","4173.44","4267.57","4364.51","4462.5","4559.01","4652.19","4741.57","4827.66","4910.64","4991.04","5069.31","5145.37","5219.32","5292.12","5364.93","5438.69","5513.76","5590.07","5667.44","5745.54","5824.06","5903.04","5982.53","6062.46","6142.73","6223.23","6303.97","6384.84","6464.75","6544.65","6624.55"
"INTL.4702-33-NER-THP.A","        Niger","5989","6163.71","6343.53","6528.65","6719.31","6915.99","7118.88","7328.93","7548.43","7780.24","8026.59","8288.74","8566.77","8860.3","9168.32","9490.29","9826.6","10178.2","10545.7","10929.9","11331.6","11751.4","12190","12648","13125.9","13624.5","14144","14685.4","15250.9","15843.1","16464","17114.8","17795.2","18504.3","19240.2","20001.7","20788.8","21602.4","22470.5","23338.6","24206.6"
"INTL.4702-33-NGA-THP.A","        Nigeria","73423.62","75440.5","77427.55","79414.83","81448.75","83562.77","85766.4","88048","90395.25","92788.03","95212.45","97667.62","100161.8","102700.7","105293.5","107948.5","110668.8","113457.8","116319.8","119260","122284","125394","128596.2","131900.5","135320.5","138865.2","142538.2","146340.2","150270","154325.2","158503","162805.3","167228.8","171766","176405","181137.2","185960","190873.2","195962","201050.8","206139.5"
"INTL.4702-33-NIU-THP.A","        Niue","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-PRK-THP.A","        North Korea","17472.1","17731.2","18008.6","18298.2","18590.1","18877.2","19156.8","19432","19708.3","19993.8","20293.1","20609.2","20937.4","21265.8","21578","21862.3","22113.4","22335.3","22536.8","22731.5","22929.1","23133","23339.4","23542.4","23732.7","23904.2","24054.9","24188.3","24310.1","24428.3","24548.8","24673.4","24800.6","24929.5","25057.8","25183.8","25307.7","25429.8","25546.2","25662.5","25778.8"
"INTL.4702-33-MKD-THP.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","1988.66","1984.02","1981.71","1983.26","1989.44","1999.59","2012.05","2024.39","2034.82","2042.84","2048.93","2053.43","2057.04","2060.28","2063.13","2065.41","2067.31","2069.03","2070.74","2072.48","2074.27","2076.06","2077.78","2079.33","2080.75","2082","2082.46","2082.92","2083.38"
"INTL.4702-33-MNP-THP.A","        Northern Mariana Islands","16.633","18.158","20.167","22.622","25.5","28.72","32.37","36.377","40.288","43.54","45.752","46.666","46.476","45.758","45.364","45.87","47.521","50.056","52.997","55.636","57.453","58.321","58.42","57.947","57.246","56.542","55.882","55.219","54.625","54.193","53.971","54.012","54.311","54.784","55.305","55.78","56.188","56.562","56.882","57.216","NA"
"INTL.4702-33-NOR-THP.A","        Norway","4087.3","4101.54","4116.717","4129.91","4141.538","4154.185","4169.395","4189.75","4212.29","4228.455","4243.56","4264.705","4289.592","4315.195","4339.56","4361.878","4384.178","4408.27","4434.93","4466.06","4494.085","4516.33","4541.683","4568.005","4595.522","4627.522","4665.79","4716.155","4775.97","4836.095","4897.018","4961.285","5026.745","5086.71","5144.545","5194.135","5240.47","5281.63","5315.99","5352.817","5382.475"
"INTL.4702-33-OMN-THP.A","        Oman","1154.37","1220.58","1290.12","1361.08","1431.07","1498.41","1561.18","1619.87","1678.12","1741.16","1812.16","1893.76","1983.27","2072.11","2148.42","2204.27","2236.65","2249.76","2251.86","2254.9","2267.97","2294.96","2334.86","2386.16","2445.52","2511.25","2580.75","2657.16","2750.96","2876.19","3041.44","3251.1","3498.03","3764.8","4027.25","4159","4414","4560","4602","4618","4603"
"INTL.4702-33-PAK-THP.A","        Pakistan","78054.3","80680.5","83431.6","86285.9","89213.7","92191.5","95215.4","98285.8","101390","104513","107648","110779","113911","117087","120363","123777","127349","131057","134843","138625","142344","145978","149550","153093","156665","160304","164023","167808","171649","175526","179425","183340","187280","191261","195305","199427","203631","207906","212235","216564","220892"
"INTL.4702-33-PSE-THP.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","2860.81","2981.87","3102.94","3224.01","3294.8","3365.59","3436.38","3507.17","3577.96","3673.49","3769.03","3864.56","3960.1","4055.63","4150.34","4245.04","4339.75","4434.46","4529.16","4643.61","4758.06","4872.51","4986.96","5101.42"
"INTL.4702-33-PAN-THP.A","        Panama","1978.49","2025.96","2073.75","2121.86","2170.33","2219.2","2268.5","2318.26","2368.56","2419.42","2470.95","2523.11","2575.95","2629.58","2684.12","2739.67","2796.29","2853.91","2912.32","2971.2","3030.33","3089.64","3149.2","3209.06","3269.36","3330.22","3391.67","3453.67","3516.2","3579.22","3642.69","3706.48","3770.64","3835.45","3901.31","3968.49","4037.07","4106.76","4176.1","4245.43","4314.77"
"INTL.4702-33-PNG-THP.A","        Papua New Guinea","3571.21","3668.1","3768.49","3871.49","3975.95","4081.02","4186.5","4292.58","4399.32","4507","4615.84","4725.54","4836.22","4949.05","5065.66","5187.06","5314.26","5446.63","5581.77","5716.17","5847.59","5974.63","6098.62","6223.38","6354.25","6494.9","6646.89","6808.5","6976.2","7144.77","7310.51","7472.2","7631","7788.39","7946.73","8107.77","8271.77","8438.04","8607.7","8777.36","8947.03"
"INTL.4702-33-PRY-THP.A","        Paraguay","3181.63","3272.92","3368.76","3468.53","3571.27","3676.21","3783.07","3891.73","4001.68","4112.4","4223.41","4334.35","4445.02","4555.52","4666.1","4776.84","4887.64","4998.1","5107.84","5216.35","5323.2","5428.44","5531.96","5632.98","5730.56","5824.1","5913.21","5998.43","6081.3","6163.97","6248.02","6333.98","6421.51","6510.27","6599.52","6688.75","6777.88","6867.06","6955.55","7044.04","7132.53"
"INTL.4702-33-PER-THP.A","        Peru","17547.6","17985.4","18426.4","18871","19319.8","19772.9","20230.4","20691.3","21153.5","21614.2","22071.4","22522.4","22966.8","23408.1","23851.4","24299.2","24753.8","25211","25658.1","26078.3","26459.9","26799.3","27101","27372.2","27624.2","27866.1","28102.1","28333.1","28562.3","28792.7","29027.7","29264.3","29506.8","29774","30090.4","30470.7","30926","31444.3","31953.5","32462.7","32971.9"
"INTL.4702-33-PHL-THP.A","        Philippines","47522.12","48844.92","50203.48","51594.28","53013.65","54459.8","55939.08","57451.85","58988.05","60536.95","62089.6","63646.35","65213.1","66791.25","68381.85","69986.48","71607.62","73244","74891.05","76543.72","78200.52","79873.02","81561.15","83245.38","84906","86522.6","88080.85","89595.67","91095.88","92610.5","94167.67","95780.6","97429.3","99085.25","100719.5","102306.5","103842.5","105345.5","106826.2","108296.2","109765.5"
"INTL.4702-33-POL-THP.A","        Poland","35614.33","35939.52","36272.52","36615.1","NA","NA","NA","NA","NA","37980.75","38128.9","38261.95","38377.27","38472.25","38552.12","38598.6","38628.12","38652.25","38664.35","38414.68","38257.45","38248.68","38227.4","38201.1","38180.1","38163.33","38137.35","38119.33","38128.3","38065.25","38047.78","38063.38","38063.02","38034.62","38010.2","37981.6","37970.8","37975.3","37974.27","37963.62","37947.85"
"INTL.4702-33-PRT-THP.A","        Portugal","9779.495","9859.439","9918.795","9962.365","10001.32","10025.35","10033.25","10028.8","10018.2","10002.75","9980.025","9957.686","9953.11","9967.103","9995.822","10030.55","10069","10115.2","10166.8","10225.6","10300.12","10370.72","10425.88","10462.35","10486.6","10505.5","10524.85","10545.58","10559.4","10569.55","10573","10553.78","10507.95","10449.8","10394.5","10353.9","10321.5","10297.97","10282","10288.67","10290.6"
"INTL.4702-33-PRI-THP.A","        Puerto Rico","3090.69","3131.51","3168.34","3201.86","3233.17","3263.17","3291.75","3318.84","3345.57","3373.37","3403.17","3435.25","3469.07","3503.47","3536.81","3567.69","3596.1","3621.9","3643.67","3659.73","3668.96","3670.31","3664.32","3653.66","3642","3631.89","3623.78","3616.34","3608.03","3596.53","3579.84","3559.86","3536.57","3503.86","3453.67","3381.51","3283.12","3163.68","3062.73","2961.78","2860.84"
"INTL.4702-33-QAT-THP.A","        Qatar","223.622","247.984","277.229","309.299","341.272","370.886","397.739","422.154","443.611","461.688","476.275","487.354","495.403","501.479","507.044","513.447","522.531","535.32","551.566","570.486","592.467","615.013","640.872","681.791","753.332","865.41","1022.7","1218.44","1436.67","1654.94","1856.33","2035.86","2196.08","2336.58","2459.2","2565.71","2654.38","2724.73","2776.84","2828.95","2815.58"
"INTL.4702-33-REU-THP.A","        Reunion","509.264","517.415","526.95","537.401","548.141","558.704","568.913","578.938","588.985","599.447","610.584","622.413","634.793","647.59","660.565","673.543","686.462","699.307","712","724.484","736.714","748.653","760.25","771.377","781.861","791.598","800.533","808.728","816.325","823.529","830.507","837.336","843.984","850.506","856.96","863.359","869.742","876.131","882.523","888.916","895.308"
"INTL.4702-33-ROU-THP.A","        Romania","22225.95","22370.88","22488.6","22568.8","22652.28","22744.4","22851.38","22963","23071.12","23173.95","23199.45","22953.38","22790.35","22759.48","22725.75","22677.22","22609.72","22547","22502.65","22467.9","22439.85","22057.35","21704.75","21561","21434.4","21304","21177.95","20821.1","20513.5","20349.3","20234.95","20134.65","20048.55","19974.6","19899.4","19801.85","19687.68","19574.9","19459.1","19360.95","19266.7"
"INTL.4702-33-RUS-THP.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","148225.5","148317.8","148303.5","148206.5","148000.7","147674.2","147264.5","146812","146340.5","145798.2","145176","144554.5","144019.2","143642.5","143428.5","143327.8","143318.8","143381","143503.5","143719","144031","144386.5","144729.5","145017","145271.2","145517.8","145729.2","145876.3","145931.8"
"INTL.4702-33-RWA-THP.A","        Rwanda","5153.31","5329.25","5504.85","5690.99","5902.85","6146.88","6443.75","6779.98","7088.19","7276.98","7288.88","7083.93","6702.24","6263.76","5936.25","5836.49","6013.11","6419.9","6962.8","7501.24","7933.69","8231.15","8427.06","8557.16","8680.52","8840.22","9043.34","9273.76","9524.53","9782.77","10039.3","10293.3","10549.7","10811.5","11083.6","11369.1","11668.8","11981","12304.7","12628.5","12952.2"
"INTL.4702-33-SHN-THP.A","        Saint Helena","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-KNA-THP.A","        Saint Kitts and Nevis","NA","NA","NA","NA","NA","NA","NA","NA","40.9056","40.5828","40.26","40.6234","40.9868","41.3502","41.7136","42.077","42.4782","42.8794","43.2806","43.6818","44.083","44.6368","45.1906","45.7444","46.2982","46.852","47.2838","47.7156","48.1474","48.5792","49.011","49.4496","49.8882","50.3268","50.7654","51.204","51.6016","51.9992","52.3968","52.7944","53.192"
"INTL.4702-33-LCA-THP.A","        Saint Lucia","117.828","119.435","120.987","122.571","124.296","126.246","128.448","130.868","133.364","135.787","138.019","140.001","141.758","143.402","145.08","146.871","148.837","150.92","153.023","154.988","156.737","158.184","159.392","160.53","161.821","163.408","165.378","167.644","170.011","172.223","174.092","175.538","176.654","177.505","178.307","179.131","180.028","180.955","181.846","182.738","183.629"
"INTL.4702-33-SPM-THP.A","        Saint Pierre and Miquelon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.4702-33-VCT-THP.A","        Saint Vincent/Grenadines","100.566","101.439","102.255","103.035","103.776","104.503","105.217","105.905","106.533","107.071","107.489","107.772","107.941","108.036","108.059","108.043","107.983","107.895","107.807","107.763","107.787","107.893","108.095","108.322","108.52","108.617","108.602","108.516","108.401","108.293","108.26","108.315","108.435","108.624","108.868","109.135","109.467","109.826","110.2","110.573","110.947"
"INTL.4702-33-WSM-THP.A","        Samoa","155.522","156.417","157.311","158.206","159.1","159.995","160.555","161.116","161.676","162.237","162.797","164.248","165.698","167.149","168.599","170.05","170.931","171.812","172.692","173.573","174.454","175.508","176.561","177.615","178.668","179.722","180.966","182.211","183.455","184.7","185.944","187.457","188.97","190.484","191.997","193.51","194.49","195.47","196.45","197.43","198.41"
"INTL.4702-33-STP-THP.A","        Sao Tome and Principe","95.788","97.767","99.478","101.064","102.826","104.926","107.429","110.259","113.288","116.313","119.211","121.949","124.574","127.066","129.426","131.679","133.799","135.831","137.855","139.964","142.264","144.76","147.45","150.405","153.736","157.472","161.676","166.297","171.122","175.877","180.372","184.521","188.394","192.076","195.727","199.439","203.221","207.086","211.111","215.136","219.161"
"INTL.4702-33-SAU-THP.A","        Saudi Arabia","9691.47","10311.8","10988.8","11701.1","12418.8","13119","13794.2","14445.7","15070.1","15666.3","16233.8","16772.7","17282.7","17763.3","18214.5","18638.8","19033.8","19407.1","19783.3","20194.5","20476","20979","21495","22023","22564","23330","24122","24941","25787","26661","27563","28376","29196","29994","30770","31016","31742","32613","33414","34218","35013.3"
"INTL.4702-33-SEN-THP.A","        Senegal","5583.16","5740.44","5909.73","6089.57","6277.42","6471.33","6670.67","6875.75","7086.62","7303.51","7526.31","7755.5","7990.09","8226.75","8461.07","8690.16","8912.87","9130.88","9347.78","9568.72","9797.73","10036.1","10283.7","10541.5","10810.1","11090.1","11382.3","11687.1","12004.7","12335.1","12678.1","13033.8","13402","13782.4","14174.7","14578.5","14993.5","15419.3","15860.9","16302.4","16743.9"
"INTL.4702-33-SRB-THP.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","7411.57","7381.58","7350.22","7320.81","7291.44","7236.52","7201.5","7166.55","7131.79","7095.38","7058.32","7020.86","6982.6","6945.23","6899.13"
"INTL.4702-33-SYC-THP.A","        Seychelles","66.237","67.242","68.12003","68.83703","69.40197","69.772","69.94098","69.946","69.925","70.08897","70.57198","71.446","72.66103","74.07102","75.444","76.65302","77.597","78.35699","79.06397","79.904","80.99802","82.41302","84.077","85.80702","87.38798","88.652","89.52797","90.082","90.45","90.788","91.273","91.882","92.60802","93.397","94.214","94.98103","95.71103","96.41797","97.05865","97.69933","98.34"
"INTL.4702-33-SLE-THP.A","        Sierra Leone","3388.49","3464.11","3540.16","3619.85","3707.51","3805.3","3916.69","4038.15","4156.64","4254.43","4319.76","4348.66","4347.73","4328.96","4309.78","4303.95","4312.66","4335.29","4381.48","4462.37","4584.57","4754.07","4965.77","5201.07","5434","5645.63","5829.24","5989.64","6133.6","6272.73","6415.64","6563.24","6712.59","6863.98","7017.15","7171.91","7328.85","7488.43","7651.28","7814.13","7976.98"
"INTL.4702-33-SGP-THP.A","        Singapore","2434.335","2546.708","2645.85","2688.49","2729.725","2735.24","2741.3","2785.575","2857.55","2947.395","3056.358","3147.512","3240.24","3328.093","3432.223","3545.325","3685.068","3812.8","3924.922","3969.718","4044.215","4138.243","4162.118","4128.37","4182.005","4284.993","4427.995","4623.923","4851.505","4995.027","5091.213","5201.145","5320.652","5406.97","5477.55","5544.473","5603.695","5616.895","5649.192","5696.185","5643.375"
"INTL.4702-33-SVK-THP.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","5328.095","5348.8","5363.445","5374.755","5384.38","5391.232","5396.68","5386.235","5378.89","5376.4","5372.998","5372.382","5372.84","5373.085","5374.98","5380.025","5387.405","5391.685","5399.868","5408.395","5414.03","5419.325","5424.415","5431.933","5440.205","5447.683","5455.077","5457.435"
"INTL.4702-33-SVN-THP.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","1994.08","1989.41","1989.48","1990.27","1986.99","1984.92","1978.33","1987.76","1990.09","1994.03","1995.03","1996.43","1997.59","2003.36","2010.38","2010.27","2032.36","2046.98","2050.19","2055.5","2058.82","2061.08","2062.87","2064.19","2065.9","2066.88","2080.91","2095.86","2100.89"
"INTL.4702-33-SLB-THP.A","        Solomon Islands","230.55","238.423","246.451","254.566","262.691","270.787","278.834","286.871","294.976","303.272","311.869","320.781","330.004","339.501","349.273","359.276","369.517","379.998","390.702","401.592","412.665","423.949","435.434","447.016","458.549","469.918","481.086","492.133","503.366","515.182","527.861","541.522","556.066","571.329","587.079","603.133","619.438","636.03","652.979","669.929","686.878"
"INTL.4702-33-SOM-THP.A","        Somalia","6281.14","6354.64","6428.13","6501.63","6575.13","6648.63","6763.92","6879.21","6994.5","7109.8","7225.09","7278.4","7331.71","7385.02","7438.33","7491.65","7767.77","8043.89","8320.01","8596.13","8872.25","9187.17","9502.09","9817.01","10131.9","10446.9","10766.3","11085.7","11405.1","11724.5","12043.9","12394.5","12745.2","13095.9","13446.5","13797.2","14216.4","14635.6","15054.8","15474","15893.2"
"INTL.4702-33-ZAF-THP.A","        South Africa","28653.3","29434.57","30256.23","31099.95","31947.22","32781","33596.02","34404.23","35218.1","36049.65","36914.08","37832.27","38791.93","39754.48","40680.35","41534.88","42315.38","43045.12","43736.12","44400.55","45045.38","45655.07","46226.8","46785.07","47355.7","47959.03","48586.75","49226.53","49887.6","50579.72","51314.55","52105.77","52944.27","53804.32","54659.3","55487.48","56294","57092.65","57879.6","58650.23","59400.6"
"INTL.4702-33-KOR-THP.A","        South Korea","38115.15","38673.48","39245.07","39812.32","40357.35","40862.5","41317.12","41734.15","42135.3","42542.62","42976.22","43441.48","43924.38","44411.65","44889.72","45348.7","45796.52","46238.77","46664.43","47061.67","47419.98","47736.5","48018.6","48273.3","48507.93","48725.75","48913.65","49070.88","49218.88","49379.65","49575.55","49821.68","50101.63","50385.02","50641","50842.27","50985.7","51089.67","51165.45","51224.18","51274.9"
"INTL.4702-33-SSD-THP.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","10113.7","10355","10554.9","10715.7","10832.5","10910.8","10975.9","11062.1","11193.7"
"INTL.4702-33-ESP-THP.A","        Spain","37527.25","37789.42","38012.02","38191.85","38349.73","38484.95","38597.98","38696.5","38775.78","38834.13","38870.85","38987.62","39184.27","39385.58","39571.75","39745.15","39910.23","40078.9","40243.52","40407.7","40592.3","40896.62","41530.62","42277.57","43015.5","43742.4","44494.15","45337.33","46025.4","46393.85","46599.48","46761.57","46761.77","46593.07","46473.05","46443.65","46495.05","46609.5","46832.6","47184.25","47430.1"
"INTL.4702-33-LKA-THP.A","        Sri Lanka","15035.8","15272.8","15501.2","15724.6","15948.5","16176.3","16408.9","16644","16878.2","17106.8","17325.8","17535.7","17736.8","17924.8","18094.5","18242.9","18367.3","18470.9","18564.6","18663.3","18777.6","18911.7","19062.5","19224","19387.2","19545","19696","19842","19984","20123.5","20261.7","20398.5","20532.6","20663.1","20788.5","20908","21021.2","21128","21223.1","21318.2","21413.2"
"INTL.4702-33-SDN-THP.A","        Sudan","14507.5","15027.2","15562.1","16107.6","16658","17210.2","17757.5","18303.4","18867.6","19476.7","20147.6","20891.4","21696.2","22527.8","23338.5","24094.7","24782.4","25413.9","26015.5","26626.5","27275","27971.1","28704.8","29460.5","30214.2","30949.5","31661.8","32360.6","33060.8","33783.8","34545","35349.7","36193.8","37072.6","37977.7","38902.9","39847.4","40813.4","41825.4","42837.3","43849.3"
"INTL.4702-33-SUR-THP.A","        Suriname","359.531","360.144","360.927","362.282","364.722","368.636","374.133","381.033","388.877","397.082","405.169","413.009","420.658","428.028","435.099","441.851","448.207","454.165","459.838","465.38","470.944","476.574","482.228","487.938","493.68","499.461","505.292","511.181","517.122","523.113","529.126","535.177","541.247","547.295","553.278","559.136","564.883","570.501","575.879","581.256","586.634"
"INTL.4702-33-SWE-THP.A","        Sweden","8312.39","8321.135","8325.82","8329.418","8338.112","8352.324","8372.75","8401.875","8442.091","8501.482","8566.782","8624.062","8674.053","8725.197","8789.654","8829.58","8841.875","8846.45","8851.811","8858.762","8874.779","8899.252","8928.915","8962.59","8997.995","9034.115","9088.691","9156.8","9228.814","9309.055","9387.488","9457.622","9528.5","9611.5","9708.923","9812.145","9941.1","10073.33","10188.95","10291.05","10362.28"
"INTL.4702-33-CHE-THP.A","        Switzerland","6335.242","6372.905","6409.715","6427.835","6455.897","6484.833","6523.412","6566.8","6619.973","6673.853","6750.695","6842.768","6907.96","6968.572","7019.018","7062.353","7081.348","7096.468","7123.535","7164.445","7204.055","7255.655","7313.855","7364.147","7415.101","7459.127","7508.737","7593.493","7701.855","7785.808","7870.132","7954.663","8039.058","8139.63","8237.665","8327.128","8419.55","8484.129","8544.525","8606.035","8670.3"
